"6796","7","0"
"6796","31","0"
"6818","4","0"
"6818","209","0"
"6821","79","0"
"6825","78","0"
"6826","78","0"
"6835","4","0"
"6846","4","0"
"6872","4","0"
"6876","4","0"
"6876","211","0"
"6878","80","0"
"6879","80","0"
"6880","80","0"
"6882","154","0"
"6882","156","0"
"6903","7","0"
"6903","212","0"
"6905","20","0"
"6905","213","0"
"6908","4","0"
"6925","7","0"
"6925","214","0"
"6936","7","0"
"6936","213","0"
"6979","4","0"
"6979","184","0"
"6988","78","0"
"6991","4","0"
"6991","39","0"
"6996","4","0"
"7025","4","0"
"7033","4","0"
"7036","4","0"
"7040","4","0"
"7043","4","0"
"7064","4","0"
"7067","20","0"
